id,taxyr,businessname1,businessname2,ein,votingmembersgoverningbodycnt,votingmembersindependentcnt,totalemployeecnt,totalvolunteerscnt,activityormissiondesc,typeoforganizationcorpind,typeoforganizationtrustind,typeoforganizationassocind,typeoforganizationotherind,otherorganizationdsc,formationyr,legaldomicilestatecd,legaldomicilecountrycd
201312739349300311,2012,Samaritan Counseling Center,,841044412,12,12,23,0,"Centus is a top-tier provider of behavioral health services, education, and programs in metro Denver. We take pride in integrating every client's questions and concerns about their phsical, behavioral, an spiritual self. We are champions of hopeful and healthy living.",f,f,t,f,,1982,CO,
201602219349301965,2015,CHILDRENS ADVISORY NETWORK,,841347020,6,5,8,90,LOW COST OR FREE SPEECH AND HEARING SCREENING AND TREATMENT FOR CHILDREN.,f,f,f,t,PERSONAL SER,1996,CO,
201333579349300833,2012,YOUNG PRESIDENT'S ORGANIZATION INC,,841556358,9,9,0,15,EDUCATION,t,f,f,f,,2005,CO,
201343389349300609,2012,Community Living Residents Inc,,742471052,12,12,0,0,Housing for the chronically ill.,t,f,f,f,,1987,CO,
201730419349301913,2015,IMAGINE FOUNDATION,,841540910,15,15,0,50,"The Imagine! Foundation supports the Imagine! organization through fundraising and education. The organization will raise funds to supprot the clients of Imagine! in order for these residents to lead fulfillng lives in their communities, and will carrry out other charitable and educational activities for the benefit of Imagine! as allowed by section 501(c)(3) of the IRC.",t,f,f,f,,2000,CO,
201643209349312424,2015,EL PUEBLO BOYS & GIRLS RANCH,,840675350,12,12,260,20,SERVES THE NEEDS OF AT-RISK YOUTH AND THEIR FAMILIES BY CREATING AN ENVIRONMENT OF SAFETY.,t,f,f,f,,1960,CO,
201343169349302609,2012,Falcon Community Builders for Classrooms,,203276856,7,7,0,0,"The Organization was formed for the support of the capital construction and infrastructure needs of education in Falcon School District 49 and Eastern El Paso County, Colorado. Through this, the Organization will help assist in the improvement of public education performance and accountability in District 49.",t,f,f,f,,2005,CO,
201700479349300305,2016,HINSDALE COUNTY HISTORICAL SOCIETY,,510199445,7,7,3,0,HISTORICAL EDUCATION,t,f,f,f,,1975,CO,
201632289349305918,2015,DENVER SISTER CITIES INTERNATIONAL INC,,846032193,12,12,2,400,"THE MISSION OF DENVER SISTER CITIES INTERNATIONAL IS TO PROMOTE PEACE THROUGH MUTUAL RESPECT, UNDERSTANDING AND COOPERATION WITH CULTURAL, EDUCATIONAL AND ECONOMIC ENDEAVORS.",t,f,f,f,,1963,CO,
201303179349301810,2012,SERVICIOS HOUSING INC,,742373220,5,5,0,0,To provide an opportunity for adults with diagnosed mental illness to live independently.,t,f,f,f,,1985,CO,
201410449349302071,2012,DEVELOPMENTAL DISABILITIES CENTER,,840526620,12,12,740,205,"The purpose of Imagine! is to create and offer innovative supports to people of all ages with cognitive, developmental, physical and health related needs so they may live fulfilling lives of independence and quality in their homes and communities.",t,f,f,f,,1963,CO,
201143199349307274,2010,Colorado Sport Aviation Inc,,043590471,3,0,0,,"Colorado Sport Aviation, Inc. is an all-volunteer organizatin dedicated to serve and promote ""recreational aviation"" through the hosting of an annual Air Show and Regional Fly-In. ""Recreational aviation"" encompasses: fun, families, building, restoring, flying, exploring and learning. Our mission places an emphasis on providing at-risk and gifted & talented children access to general aviation opportunities through education, Flight Training Grants, introductory flight experience and hands-on construction/technology seminars.",t,f,f,f,,2002,CO,
201643209349308909,2015,ONLINE CONSUMERS NETWORK,,264472879,1,1,0,0,"ONLINE CONSUMERS NETWORK, A BROAD BASED NON PARTISAN COMMUNITY OF INDIVIDUALS, IS COMMITTED TO PROTECTING AND EXPANDING THE RANGE OF ONLINE FINANCIAL PRODUCTS AND SERVICES AVAILABLE TO CONSUMERS. THROUGH EDUCATION INITIATIVES AND GRASSROOTS PROGRAMS THAT TARGET THE GENERAL PUBLIC, LAWMAKERS, AND REGULATORS, ONLINE CONSUMERS NETWORK WORKS TO ADVOCATE FOR FEDERAL, STATE AND LOCAL POLICIES THAT PROTECT CONSUMERS' RIGHTS TO ACCESS A VARIETY OF INTERNET BASED FINANCIAL SERVICE OPTIONS.",t,f,f,f,,2009,CO,
201621349349307022,2014,Parents Challenge,,841591310,12,12,3,15,"To provide scholarships, grants and parent advocacy sessions to low-income families.",t,f,f,f,,2001,CO,
201220819349300047,2011,CELEBRATE THE BEAT,,200670553,11,11,0,0,"HOSTING OF PROGRAMS THAT CONSIST OF DAILY CLASSES IN BALLET, TAP, JAZZ AND CHOREOGRAPHY WORKSHOPS. OVER 2,000 STUDENTS PARTICIPATED IN THE PROGRAM.",t,f,f,f,,2004,CO,
201331349349306103,2012,HIGHLANDS RANCH CULTURAL AFFAIRS ASSOCIATION,,311764221,5,5,0,27,PROVIDE CULTURAL AND EDUCATIONAL EVENTS FOR THE HIGHLANDS RANCH COMMUNITY.,t,f,f,f,,2001,CO,
201540379349301264,2013,KATZSON BROS INC VEBA PLAN & TRUST,,840960403,0,0,0,0,EMPLOYEE BENEFITS (SEC 501(C)9),f,t,f,f,,1983,CO,
201800189349300310,2016,NORTH ROUTT COMMUNITY CHARTER SCHOOL,,841606735,5,5,0,60,PROVIDING CHARTER SCHOOL EDUCATION FOR CHILDREN FROM KINDERGARTEN THROUGH EIGHTH GRADE,t,f,f,f,,2001,CO,
201713059349301566,2016,Falcon Community Builders for Classrooms,,203276856,7,7,0,7,"The Organization was formed for the support of the capital construction and infrastructure needs of education in Falcon School District 49 and Eastern El Paso County, Colorado. Through this, the Organization will help assist in the improvement of public education performance and accountability in Falcon School District 49.",t,f,f,f,,2005,CO,
201621369349300827,2014,CARS FOR CHARITY INC,,841479412,3,3,1,,THE PURPOSE OF CARS FOR CHARITY IS TO ACT AS THE ENABLING ENTITY FOR SMALLER TAX-EXEMPT NONPROFIT ORGANIZATIONS IN COLORADO TO ALLOW THESE ORGANIZATIONS TO BENEFIT FROM A VEHICLE DONATION FUNDRAISING PROGRAM.,t,f,f,f,,1998,CO,
201701649349301010,2016,CLINICA CAMPESINA FAMILY HEALTH SERVICES,,840743432,11,11,635,11,"PROVIDE HIGH-QUALITY, CULTURALLY APPROPRIATE CARE TO LOW-INCOME AND OTHER UNDERSERVED PEOPLE.",t,f,f,f,,1977,CO,
201731329349301438,2016,GRAND RIVERS HUMANE SOCIETY,,203116137,4,4,5,50,TO REDUCE THE NUMBER OF HOMELESS AND SUFFERING PETS.,t,f,f,f,,2006,CO,
201632289349302193,2015,Oral Health Colorado,,900137772,13,13,3,,Develop and promote strategies that achieve optimal oral health for all Coloradans.,t,f,f,f,,2003,CO,
201641899349300014,2015,Shriners International,,840005897,7,7,2,50,Fraternity with Philanthropic mission,f,f,f,t,Unincorporated ASsociation,1918,CO,
201321359349303472,2012,Colorado Riverfront Foundation Inc,,841069605,16,16,0,50,The Foundation's primary exempt purpose is to reclaim the Colorado riverfront.,t,f,f,f,,1987,CO,
201542899349300509,2014,Worship and the Word Movement,,205847830,5,3,5,3,"To fulfill the Great Commission of Jesus Christ to make disciples of all nations and to be witnesses of Him in our families, in all cities, states, regions and countries.",t,f,f,f,,2007,CO,
201301429349300020,2012,GOLDEN CIVIC FOUNDATION INC,,237064045,7,7,0,30,"Raise funds for the betterment of Golden Colorado. The organization contributes to charitable, cultural and civic projects in the Golden Community through grants, loans and donations.",t,f,f,f,,1970,CO,
201300229349300215,2011,Community Living Residents Inc,,742471052,13,13,0,0,Housing for the chronically ill.,t,f,f,f,,1987,CO,
201112279349300506,2010,CATHOLIC MEDIA GROUPS,,742501953,3,3,0,115,"Provide funds for non-profit organizations exclusively for charitable, religious, or educational purposes",t,f,f,f,,1979,CO,
201500969349300860,2013,BAYAUD ENTERPRISES INC,,840616970,12,12,798,140,EMPLOYMENT OPPORTUNITIES FOR PERSONS WITH DISABILITIES,t,f,f,f,,1971,CO,
201810399349301401,2016,LITTLETON PUBLIC SCHOOLS FOUNDATION,,841185005,15,15,2,400,THE PURPOSE OF THE FOUNDATION IS TO PROVIDE FINANCIAL ASSISTANCE TO SUPPORT STUDENT LEARNING AND EDUCATIONAL ADVANCEMENT FOR ALL STUDENTS ENROLLED IN LITTLETON PUBLIC SCHOOLS.,t,f,f,f,,1991,CO,
201643149349303129,2015,Coalition for the Upper South Platte,,841469785,15,15,24,2000,"To protect the water quality and ecological health of the Upper South Platte Watershed through the cooperative efforts of stakeholders with emphasis on community values and economic sustainability. This is accomplished through projects and programs focusing on river restoration, forest health & fuels reduction, fire & habitat rehabilitation, invasive species management, water quality studies, energy programs, environmental monitoring & education, recreational trails maintenance & construction, conservation and sustainability programs.",t,f,f,f,,1998,CO,
201102259349300305,2010,CRESTED BUTTE CHAMBER OF COMMERCE,,840905627,9,9,10,75,Encouraging economic prosperity by promoting and protecting the business interests of the community.,t,f,f,f,,1980,CO,
201111519349300406,2009,Baptist Homes Association of the Rocky MOUNTAINS,,840528764,5,4,0,4,TO MANAGE OUR AFFILIATES AS THEY PROVIDE NURSING HOME CARE & HOUSING TO THE ELDERLY & DISABLED.,t,f,f,f,,1949,CO,
201701309349302860,2016,TELLURIDE SCIENCE RESEARCH CENTER,,742369040,10,10,13,,"TSRC FACILITATES SCIENCE MEETINGS (CONFERENCES, WORKSHOPS, GRADUATE SUMMER SCHOOLS) FOR INTERNATIONAL SCIENTISTS FROM UNIVERSITITES, COLLEGES, GOVERNMENT RESEARCH LABS AND MORE. TSRC ALSO SPONSORS MANY SCIENCE OUTREACH PROGRAMS FOR ADULTS AND STUDENTS",t,f,f,f,,1984,CO,
201712499349301471,2016,Western Museum of Mining & Industry,,840603781,7,7,8,25,"The museum's mission is to educate the public about the history of mining in the American west through its collection, restoration, exhibition & interpretation of artifacts related to mining, metallurgy and their support industries.",t,f,f,f,,1970,CO,
201330149349300638,2011,GREELEY EDUCATION ASSOCIATION,,840965687,28,28,1,,SUPPORT PUBLIC EDUCATION,t,f,f,f,,1970,CO,
201440209349300914,2012,CARS FOR CHARITY INC,,841479412,3,3,2,,THE PURPOSE OF CARS FOR CHARITY IS TO ACT AS THE ENABLING ENTITY FOR SMALLER TAX-EXEMPT NONPROFIT ORGANIZATIONS IN COLORADO TO ALLOW THESE ORGANIZATIONS TO BENEFIT FROM A 4VEHICLE DONATION4 FUNDRAISING PROGRAM.,t,f,f,f,,1998,CO,
201622259349303957,2015,ASPEN COMMUNITY FOUNDATION,,840829226,22,22,14,0,"ASPEN COMMUNITY FOUNDATION BUILDS PHILANTHROPY AND SUPPORTS NONPROFIT ORGANIZATIONS IN ITS SERVICE AREA FROM ASPEN TO PARACHUTE, CO.",t,f,f,f,,1982,CO,
201713149349303561,2016,Educate,,841648607,9,9,20,228,Educate!'s mission is to transform education in Africa to teach youth to solve poverty for themselves and their communities and develop young leaders and entrepreneurs in Africa.,t,f,f,f,,2005,CO,
201503229349300200,2014,GOVERNORS CLIMATE AND FORESTS FUND,,451025044,6,6,2,0,"TO REDUCE GREENHOUSE GAS EMISSIONS, IMPROVE THE LIVELIHOODS OF FOREST DEPENDENT PEOPLE, AND CONSERVE BIODIVERSITY BY SUPPORTING THE DEVELOPMENT OF REDUCING EMISSIONS FROM DEFORESTATION AND DEGRADATION (REDD+) CAPAITY AND ACTIVITIES IN KEY TROPICAL FOREST STATES AND PROVINCES.",t,f,f,f,,2011,CO,
201701359349311285,2016,GRAND JUNCTION HIGH SCHOOL MUS,,237253935,5,5,0,,SUPPORT OF PUBLIC HIGH SCHOOL MUSIC PROGRAMS,t,f,f,f,,1958,CO,
201741259349302114,2015,LADIES RELIEF SOCIETY OF DENVER,,840409240,8,8,201,10,TO PROVIDE ELDERLY CARE AND HOUSING TO THE ELDERLY.,t,f,f,f,,1897,CO,
201532889349301388,2014,SURGICORPS INTERNATIONAL,,251796465,10,10,2,120,TO PROVIDE FREE SURGICAL PROCEDURES IN DEVELOPING COUNTRIES.,t,f,f,f,,1996,PA,
201331349349307443,2011,HEALTH SET,,841102943,9,8,0,57,HEALTHSET IS DEDICATED TO IMPROVING LIVES OF THE LOW-INCOME ELDERLY. OUR HIGHLY-SKILLED NURSES AND CASE WORKERS PROVIDED FREE CLINICS AND SUBSTANTIAL CASE MANAGEMENT SERVICES TO PEOPLE WHO LIVE INDEPENDENTLY.,t,f,f,f,,1988,CO,
201741309349301749,2016,DENVER RESEARCH INSTITUTE,,841392442,8,2,85,8,"THE DENVER RESEARCH INSTITUTE WAS ESTABLISHED FOR THE PURPOSE OF PROVIDING MEDICAL RESEARCH AND EDUCATIONAL PROGRAMS RELATED TO ADVANCING THE RESEARCH MISSION OF THE VETERAN'S AFFAIRS MEDICAL CENTER IN DENVER, CO",t,f,f,f,,1997,CO,
201640709349300219,2015,BEAVER RANCH COMMUNITY INC,,841589125,6,6,15,,OPEN SPACE PARK OWNED BY JEFFERSON COUNTY AND MANAGED BY BEAVER RANCH COMMUNITY INC. BEAVER RANCH COMMUNITY INC. RECEIVES NO TAX MONIES AND IS SUPPORT IN TOTAL BY ACTIVIES AND PROGRAMS AT THE FACILITY.,t,f,f,f,,2006,CO,
201643129349302439,2015,USA Volleyball,,800551967,17,17,113,700,"TO FOSTER AND CONDUCT AREA, REGIONAL, STATE AND NATIONAL AMATEUR INSTRUCTIONAL beach volleyball, indoor VOLLEYBALL, AND SITTING VOLLEYBALL PROGRAMS AND TO REPRESENT THE beach VOLLEYBALL, indoor volleyball and sitting volleyball INTERESTS OF THE NATION TO THE UNITED STATES OLYMPIC COMMITTEE, TO the federation internationale de volleyball and to the World Paravolley.",t,f,f,f,,1928,CO,
201133199349302323,2010,Tri for Your Cause co David Herron,,260370718,3,3,4,2000,"Your Cause Sports had most 2,000 athletes involved in 4 events in 2010.",t,f,f,f,,2007,CO,
201521969349300202,2014,NATIONAL MUSEUM OF INDUSTRIAL HISTORY,,232912750,7,7,2,45,PRESENTING THE STORY OF AMERICA'S INDUSTRIAL HISTORY.,t,f,f,f,,1997,PA,
201511349349302821,2014,AKSHAYA USA INC,,272935308,3,3,0,,THE MISSION OF AKSHAYA USA IS TO SERVE HUMANITARIAN NEEDS OF MENTALLY ILL DISABLED MEN AND WOMEN.,t,f,f,f,,2010,CO,
201343169349305129,2012,MIZEL CENTER FOR ARTS AND CULTURE,,311494423,14,14,0,30,SEE SCHEDULE O.THE ORGANIZATION PROVIDES CULTURAL PROGRAMS IN THE PERFORMING AND VISUAL ARTS TO THE COMMUNITY AND PROVIDES EDUCATIONAL PROGRAMS AND EXHIBITS TO EDUCATE THE GENERAL PUBLIC ABOUT JEWISH HISTORY AND CULTURE.,t,f,f,f,,1997,CO,
201603209349313205,2015,USA Cycling Inc,,841284437,20,16,67,100,"USA CYCLING IS THE NATIONAL GOVERNING BODY FOR CYCLING, MAKING IT RESPONSIBLE FOR THE CONDUCT AND ADMINISTRATION OF CYCLING IN THE USA. THE MISSION OF USA CYCLING IS FOR U.S. RIDERS TO ACHIEVE SUSTAINED SUCCESS IN INTERNATIONAL CYCLING COMPETITION AND TO GROW COMPETITIVE CYCLING IN AMERICA WHILE DELIVERING AN EXCEPTIONAL CUSTOMER EXPERIENCE.",t,f,f,f,,1994,CO,
201713199349304566,2016,ONLINE CONSUMERS NETWORK,,264472879,1,1,0,0,"ONLINE CONSUMERS NETWORK, A BROAD BASED NON PARTISAN COMMUNITY OF INDIVIDUALS, IS COMMITTED TO PROTECTING AND EXPANDING THE RANGE OF ONLINE FINANCIAL PRODUCTS AND SERVICES AVAILABLE TO CONSUMERS. THROUGH EDUCATION INITIATIVES AND GRASSROOTS PROGRAMS THAT TARGET THE GENERAL PUBLIC, LAWMAKERS, AND REGULATORS, ONLINE CONSUMERS NETWORK WORKS TO ADVOCATE FOR FEDERAL, STATE AND LOCAL POLICIES THAT PROTECT CONSUMERS' RIGHTS TO ACCESS A VARIETY OF INTERNET BASED FINANCIAL SERVICE OPTIONS.",t,f,f,f,,2009,CO,
201141269349300609,2010,ANIMAL HUMANE SOCIETY OF OURAY COUNTY INC,,841266231,4,4,32,80,Mission Statement: Saving Animal's Lives and Promoting Responsible Pet Parenting & the Human-Animal Bond.,t,f,f,f,,1994,CO,
201332279349303088,2012,Berthoud Historical Society Inc,,840727564,9,0,1,150,"The historical society discovers, purchases or otherwise procures writings, newspapers, journals and objects that shed light on the history of the region. The Society also purchases objects that may relate to the history of the region. The Society manages both a public general museum and a home museum in Berthoud, Colorado",t,f,f,f,,1977,CO,
201342829349300014,2012,UNITED STATES AMATEUR BOXING INC,,841604168,12,12,19,100,THE CORPORATION IS THE NATIONAL GOVERNING BODY FOR AMATEUR BOXING AND IS RESPONSIBLE FOR THE PROMOTION AND DEVELOPMENT OF AMATEUR BOXING IN THE UNITED STATES.,t,f,f,f,,2001,CO,
201723199349318702,2016,FRIENDS OF FOOTHILLS ANIMAL SHELTER,,462809962,7,7,0,,TO RAISE FUNDS TO SUPPORT FOOTHILLS ANIMAL SHELTERS LIFE-SAVING WORK.,t,f,f,f,,2013,CO,
201400869349300705,2012,PURCHASE COLLEGE FOUNDATION INC,C/O PURCHASE SUNY,237066616,23,23,252,209,"THE FOUNDATION WAS INCORPORATED UNDER THE NOT-FOR-PROFIT LAWS OF THE STATE OF NEW YORK FOR THE PROMOTION AND SUPPORT OF PURCHASE COLLEGE, STATE UNIVERSITY OF NEW YORK. UNIQUELY, PURCHASE COLLEGE COMBINES BOTH RENOWNED AND HIGHLY SELECTIVE PROFESSIONAL AND CONSERVATORY ARTS PROGRAMS WITH DISTINGUISHED LIBERAL ARTS AND SCIENCES PROGRAMS. THE LARGEST PROGRAMS ARE IN VISUAL ARTS, MUSIC, LIBERAL STUDIES, PSYCHOLOGY, DANCE, BIOLOGY, JOURNALISM AND NEW MEDIA.",t,f,f,f,,1969,NY,
201612009349301116,2015,THE MASTER'S APPRENTICE INC,,462418733,4,4,35,9,"DEVELOPING AND OPERATING ONE OR MORE PRIVATE TRADE APPRENTICESHIP PROGRAMS, SCHOOLS, AND/OR OTHER JOB TRAINING PROGRAMS.",t,f,f,f,,2013,CO,
201433189349307888,2013,TRANSPORTATION SOLUTIONS FOUNDATION,,841582289,14,14,5,0,"THE PRIMARY EXEMPT PURPOSE OF THE ORGANIZATION IS TO EDUCATE AND INFORM THE PUBLIC ABOUT TRANSPORTATION ALTERNATIVES AND ISSUES IN ORDER TO REDUCE TRAFFIC CONGESTION, INCREASE THE USE AND AVAILABILITY OF TRANSPORTATION OPTIONS, IMPROVE AIR QUALITY AND ENHANCE QUALITY OF LIFE.",t,f,f,f,,2001,CO,
201610129349300636,2014,MOUNTAIN FAMILY HEALTH CENTERS,,840742145,11,11,149,20,"TO PROVIDE HIGH QUALITY INTEGRATED PRIMARY, DENTAL AND BEHAVIORAL HEALTH CARE.",t,f,f,f,,1977,CO,
201622089349300827,2015,GABRIEL FOUNDATION,,841396085,9,5,24,400,"PARROT WELFARE, RESCUE, SANCTUARY, REHABILITATION,ADOPTION AND FOSTER.",t,f,f,f,,1997,CO,
201113199349309996,2010,Housing & Building Association of,Colorado Springs/Pikes Peak Region,840426532,32,32,9,450,"The HBA promotes the home building industry in the city of Colorado Springs and the Pikes Peak Region of Colorado, including promotion of the Home & Garden Show, Parade of Homes, and other projects to further the public relations of the home building industry within the Pikes Peak geographic area.",t,f,f,f,,1954,CO,
201721429349300547,2016,GREEN BOX ARTS PROJECT,,272255601,6,6,0,108,"GREEN BOX ARTS PROJECT IS ORGANIZED EXCLUSIVELY FOR CHARITABLE, SCIENTIFIC AND EDUCATIONAL PURPOSES WITHIN THE MEANING OF SECTION 501(C)(3) OF THE INTERNAL REVENUE CODE. THE PARTICULAR PURPOSE AND OBJECTS FOR WHICH THE CORPORATION IS FORMED IS TO PRESENT CULTURAL ACTIVITIES AND ENHANCE COMMUNITY APPRECIATION AND UNDERSTANDING OF CULTURAL OFFERINGS IN THE EL PASO COUNTY, COLORADO AREA.",t,f,f,f,,2009,CO,
201632079349300973,2015,ASCENDING TO HEALTH RESPITE CARE INC,,274584911,6,5,7,0,"To DELIVER ACCESS TO RECUPERATIVE SHELTERING, QUALITY HEALTHCARE AND COMPREHENSIVE CASE MANAGEMENT IN AN EFFORT TO BREAK THE CYCLE OF HOMELESSNESS.",t,f,f,f,,2011,CO,
201211369349302956,2010,PURGATORY SKI TEAM,,841466141,7,7,28,150,"Providing education, financial, logistical and developmental support for athletes, coaches, clubs and events in the Durango, Colorado area. Providing education, financial, logistical and developmental support for athletes, coaches, clubs and events in the Durango, Colorado area.",t,f,f,f,,2000,CO,
201301349349306680,2011,DENVER OPTIONS INC,,841182143,12,12,347,42,"DENVER OPTIONS, INC. COORDINATES PROGRAMS PRIMARILY THROUGH INTERAGENCY COOPERATION AND LOCAL AGENCIES TO PROVIDE SERVICES IN THE STATE OF COLORADO TO PERSONS WITH DEVELOPMENTAL DISABILITIES, INCLUDING MILITARY PERSONNEL AND OTHER INDIVIDUALS WHO HAVE BEEN DIAGNOSED WITH TRAUMATIC BRAIN INJURY, AND TANF RECIPIENTS.",t,f,f,f,,1991,CO,
201220729349300417,2011,INDEPENDENCE PASS FOUNDATION,,841133782,12,12,0,75,ECOLOGICAL PRESERVATION.,t,f,f,f,,1989,CO,
201612939349300646,2015,Clear the Air Foundation,,262499405,6,0,0,0,Campaign for clean air through research and scholarship & education of the general public.,t,f,f,f,,2008,CO,
201302109349301150,2012,BRIGHTON CHAMBER OF COMMERCE,,840453833,13,13,4,60,"THE PROMOTION OF BUSINESS GROWTH, DEVELOPMENT AND EXPANSION IN THE BRIGHTON, CO AREA THROUGH ECONOMIC DEVELOPMENT, BUSINESS PROMOTION AND EDUCATION.",t,f,f,f,,1955,CO,
201110399349301606,2009,ASPEN CENTER FOR ENVIRONMENTAL,STUDIES ENDOWMENT FUND INC,010724451,5,5,0,0,"RAISE FUNDS FOR SUPPORT OF ASPEN CENTER FOR ENVIRONMENTAL STUDIES, A 501(C) (3) ORGANIZATION LOCATED IN ASPEN, COLORADO.",t,f,f,f,,2002,CO,
201342429349300504,2012,Breckenridge Christian Ministries,,237440384,4,0,0,0,Christian Ministries,f,f,f,t,,1975,CO,
201523149349302312,2014,EL PUEBLO BOYS & GIRLS RANCH,,840675350,12,12,228,10,SERVES THE NEEDS OF AT-RISK YOUTH AND THEIR FAMILIES BY CREATING AN ENVIRONMENT OF SAFETY.,t,f,f,f,,1960,CO,
201820689349300447,2016,BOULDER PHILHARMONIC ORCHESTRA,,846037740,18,18,157,30,"THE MISSION OF THE BOULDER PHILHARMONIC ORCHESTRA IS TO INFUSE THE BOULDER REGION'S ARTISTIC AND EDUCATIONAL CULTURES WITH THE ENTERTAINING AND INSPIRING POWER OF ORCHESTRAL MUSIC, PLAYED WITH EXCELLENCE.",t,f,f,f,,1960,CO,
201640959349300839,2014,DEVELOPMENTAL PATHWAYS HOUSING CORP II,,311706977,4,4,0,4,TO PROVIDE DEVELOPMENTALLY DISABLED ADULTS WITH A HOUSING FACILITY.,t,f,f,f,,2000,CO,
201210839349300316,2010,Spanish Peaks Mental Health Center Inc,,840518917,17,17,283,,"To make available a comprehensive range of quality community based mental health care services in the least restrictive manner to residents of Pueblo, Huerfano and Las Animas Counties. To make available a comprehensive range of quality community based mental health care services in the least restrictive manner to residents of Pueblo, Huerfano and Las Animas Counties.",t,f,f,f,,1962,CO,
201722069349301402,2016,Peak Military Care Network,,200778121,11,11,7,64,"Peak Military Care Network (PMCN), is a coordinating entity that has built a network of",t,f,f,f,,2004,CO,
201501529349300240,2013,SHERIDAN ARTS FOUNDATION,,841166423,6,6,10,20,THE SHERIDAN ARTS FOUNDATION WAS FOUNDED IN 1991 AS A 501(C)(3) NON-PROFIT ORGANIZATION TO: PRESERVE THE HISTORIC SHERIDAN OPERA HOUSE AS AN ARTS AND CULTURAL RESOURCE FOR THE TELLURIDE COMMUNITY; BRING QUALITY ARTS AND CULTURAL EVENTS TO TELLURIDE; PROVIDE LOCAL AND NATIONAL YOUTH WITH ACCESS AND EXPOSURE TO THE ARTS THROUGH EDUCATION.,t,f,f,f,,1991,CO,
201713009349300741,2016,INTERNATIONAL SOCIETY FOR THE PREVENTION OF CHILD ABUSE AND NEGLECT,,840743126,20,20,8,100,"THE ORGANIZATION'S PRIMARY MISSION IS THE PREVENTION OF ALL FORMS OF CHILD ABUSE, NEGLECT AND EXPLOITATION WORLDWIDE.",t,f,f,f,,1977,CO,
201532259349300233,2014,COLORADO BASKETBALL CLUB,,271847353,2,2,0,20,"Purpose: Colorado Basketball Club provides basketball coaching and training to middle and high school girls in order to teach them the values of hard work, responsibility, self discipline motivation and teamwork and also enhance their abililty to receive scholarships.",t,f,f,f,,2010,CO,
201642329349300529,2015,WOODLAND PARK CHAMBER OF COMMERCE,,840965078,10,10,2,,"PROMOTING THE LOCAL BUSINESS COMMUNITY. ENHANCING THE BUSINESS CLIMATE AND COMMERCE EDUCATING PEOPLE ON LOCAL COMMUNITY ACTIVITIES AND BUSINESS SERVICES. INFORMATIONAL SERVICES TO VISITORS, TOURISTS AND LOCAL BUSINESSES.",t,f,f,f,,1977,CO,
201720569349300612,2016,Friends of Dinosaur Ridge,,841146279,12,12,44,104,"Protect the natural resources of Dinosaur Ridge and educate visitors about the geologic significance of Dinosaur Ridge to the west of Denver, CO metro area",t,f,f,f,,1993,CO,
201622289349302177,2015,Community Computer Connection Inc,,841551543,7,3,10,4,The Organization provides schools and non-profit organizations with low cost refurbished computer equipment donated by companies and people in the community. A modest fee is charged to the recipients to cover the cost of refurbishing the equipment and purchasing software licenses.,t,f,f,f,,2000,CO,
201603209349306545,2015,VAIL INTERNATIONAL HOCKEY TOURNAMENT INC,,841338927,2,0,0,0,"TO RAISE FUNDS FOR PROMOTION OF ATHLETIC, CULTURAL AND EDUCATIONAL FUNCTIONS",t,f,f,f,,1996,CO,
201312279349301276,2012,COLORADO HAITI PROJECT INC,,841330243,13,13,5,100,"MISSION The Mission of the Colorado Haiti Project is to partner with our brothers and sisters in Haiti, to improve the human condition. Activities: Clean Water Project, Community Health Initiative, St. Paul's School Support and Scholarships, Vocational Program",t,f,f,f,,1988,CO,
201333169349302378,2012,ENTERTAINMENT INDUSTRY FOUNDATION,,951644609,8,8,63,1500,TO COORDINATE THE PHILANTHROPY OF THE ENTERTAINMENT INDUSTRY.,t,f,f,f,,1942,CA,
201602249349301240,2015,Life & Health Insurance Protection,Association,841178777,9,9,0,0,To assist insolvent life and health insurers.,f,f,t,f,,1991,CO,
201703079349302025,2016,Community Office For Resource Efficiency,,841280543,9,9,0,0,TO PROMOTE WATER AND ENERGY EFFICIENCY,t,f,f,f,,1994,CO,
201703189349303520,2016,ELIZABETH RODEO ASSOCIATION INC,,841222519,9,9,0,0,PROMOTION AND PRESENTATION OF AMATEUR RODEO,t,f,f,f,,1992,CO,
201632359349300138,2015,Dry Bones Denver,,460471517,10,8,14,100,Helping Homeless Teens,t,f,f,f,,2003,CO,
201302319349300510,2012,FEDERAL EMPLOYEE EDUCATION & ASSISTANCE FUND,,521465583,14,14,8,400,EDUCATIONAL AND EMERGENCY FINANCIAL ASSISTANCE TO FEDERAL EMPLOYEES AND THEIR FAMILIES.,t,f,f,f,,1986,DC,
